Price,Close,High,Low,Open,Volume
Ticker,BMY,BMY,BMY,BMY,BMY
Date,,,,,
2018-01-02,45.55110168457031,45.699692144885525,45.20190786763057,45.6179685253847,6472700
2018-01-03,45.588253021240234,45.69969587557427,45.09789709329836,45.47680733272461,7433500
2018-01-04,46.17903518676758,46.23138366240079,45.45363080616747,45.61815621688781,6403200
2018-01-05,46.28373718261719,46.50061109260839,45.977123426442084,46.26878006612349,6113400
2018-01-08,46.2986946105957,46.51556852204597,45.775206940907516,46.20147477912174,4663700
2018-01-09,46.25383377075195,46.440793491495135,46.029482676415924,46.26879089074488,5156800
2018-01-10,46.37348556518555,46.41835692292651,45.75278080671891,46.007046128360116,5096300
2018-01-11,46.717491149902344,46.75488251966758,46.21643766615652,46.358528865154526,6591100
2018-01-12,46.97175216674805,47.27836593525587,46.754878248033684,46.92688081546213,5489200
2018-01-16,44.81049728393555,46.261306309102,44.43657790264992,46.179043588774604,14471700
2018-01-17,46.25383377075195,46.36601074430944,45.07972695270708,45.11712117907887,10608500
2018-01-18,46.23886489868164,46.291213375732795,45.692940176100066,46.22390778341302,7904200
2018-01-19,46.57538604736328,46.680082992563584,46.036944207364876,46.44077487416923,7490300
2018-01-22,47.32322311401367,47.43540003900648,46.3809477846294,46.582864537949824,6748100
2018-01-23,47.43540954589844,47.62236922317132,46.96427036039285,47.10636154089834,6459900
2018-01-24,47.68220138549805,47.86168395555399,47.21854212095665,47.644810015463506,6430000
2018-01-25,47.50271224975586,48.05611411599039,47.263404105648526,47.86167446591686,6183200
2018-01-26,48.04863739013672,48.40760248341844,47.584978186083745,47.8093292298011,6727300
2018-01-29,48.183250427246094,48.57960404804446,47.92150800837518,47.951422242754255,6763300
2018-01-30,47.83176803588867,48.31786438757485,47.34567453698106,47.80933378521282,5848000
2018-01-31,46.814697265625,47.88410673860175,46.32112388215711,47.83175826253531,8886900
2018-02-01,46.96426773071289,47.09887891903431,46.328606004689135,46.500608555815816,7133000
2018-02-02,47.47280502319336,48.07855545703164,47.001665796874704,47.031580032496514,11719200
2018-02-05,45.58824157714844,49.275086200888204,45.56580733144396,48.93108112045591,23181900
2018-02-06,45.54338073730469,45.77520892260729,43.70369525545524,44.74319350792554,18286300
2018-02-07,46.837135314941406,46.94183226919886,45.0946698960684,45.34893515045568,12176600
2018-02-08,46.88200759887695,48.43751062878086,46.76235351965357,46.77731063615378,14961700
2018-02-09,46.889495849609375,47.35315513174062,45.296598321255814,47.33819801260364,11158000
2018-02-12,47.23348617553711,47.55505700389469,46.590344518821944,47.07644075316095,7502900
2018-02-13,47.764461517333984,47.943944077642904,46.88201153910368,46.9642742603795,7519100
2018-02-14,48.87126541137695,49.31249327904671,47.31576215986891,47.555070352408606,10290600
2018-02-15,51.58592224121094,51.929927399921176,50.23981013707768,50.337027125770625,15684900
2018-02-16,51.57094955444336,52.3860966013879,51.241898742221075,51.49616683499896,10547400
2018-02-20,50.366947174072266,51.473751221362136,50.13511894821444,51.21948303654835,8703700
2018-02-21,49.753700256347656,50.666064244938774,49.73874599505931,50.3594476857492,7046200
2018-02-22,49.3124885559082,50.10519579797864,49.25266008711429,50.10519579797864,6528400
2018-02-23,50.81562042236328,50.875448867728274,49.484468893542505,49.484468893542505,5240800
2018-02-26,51.32417297363281,51.49617840199072,50.76329389348237,50.84555661501567,4229400
2018-02-27,50.73337936401367,51.51113236865086,50.718425099074715,51.25686992578946,4398500
2018-02-28,49.506927490234375,50.80817114210391,49.4844932385741,50.74086268156571,8363900
2018-03-01,49.125518798828125,49.746220492254665,48.482377155036694,49.43212965381391,7801300
2018-03-02,49.48448944091797,49.73127760135611,48.70673644489158,48.94604462016455,5391400
2018-03-05,49.970584869384766,50.20989304031296,49.058220684734515,49.23022610706892,6339600
2018-03-06,48.960994720458984,50.40432346630166,48.75160082250143,50.26971228824954,6543400
2018-03-07,49.4321403503418,49.55179728929099,48.385164956763944,48.534736130450426,5927600
2018-03-08,49.91823196411133,50.075277402477724,49.41718141710096,49.506918407278135,3728400
2018-03-09,50.7932014465332,50.890424125858125,49.85840310260162,50.06779701875329,6260900
2018-03-12,50.441707611083984,50.98763225973608,50.239793714246,50.7782383798877,5031700
2018-03-13,49.86587905883789,51.01755121019848,49.559262488129214,50.7109346394898,5905800
2018-03-14,49.8284912109375,50.29963324996047,49.55926881879768,50.16502205389057,4859300
2018-03-15,49.54430389404297,50.052834335819135,49.51438966740257,49.925703151763926,3422200
2018-03-16,49.80606460571289,50.43425218562577,49.491973668535174,49.491973668535174,9506100
2018-03-19,49.409698486328125,50.09023438422372,48.7441225562742,49.821012018633816,5553700
2018-03-20,49.67892074584961,50.22484545978466,49.14795599972429,49.6415265318813,6307400
2018-03-21,49.4321403503418,50.097716382965224,49.42466036526825,49.761191226895185,4331800
2018-03-22,47.82428741455078,49.27509352558576,47.79437318064613,49.04326534477066,6778700
2018-03-23,46.41086196899414,47.89906195567892,46.32111928797132,47.89906195567892,8481500
2018-03-26,47.41297149658203,47.54010269760235,46.16407946907378,46.94930948011508,6676500
2018-03-27,46.672603607177734,47.61487892123652,46.216421637033804,47.592444677713914,6221400
2018-03-28,46.79227828979492,47.38307168709145,46.680101317171406,46.79975827611858,5521200
2018-03-29,47.3007926940918,47.674712003926516,46.65017389375721,47.01661321983959,5732300
2018-04-02,46.36599349975586,47.285834641369284,45.416238129282355,47.06148363047443,6319700
2018-04-03,46.941837310791016,47.00914291043921,46.01451603261351,46.60530931255005,6070400
2018-04-04,47.098880767822266,47.28584044196546,46.02947120350088,46.268779358181924,5259800
2018-04-05,46.89567947387695,47.557981965044455,46.782785503034816,47.40746049860553,3856700
2018-04-06,45.81943130493164,46.76020476298536,45.14207326672787,46.71504660343419,6462000
2018-04-09,45.51838302612305,45.939850572378795,43.90777931198675,45.84200932804906,10349100
2018-04-10,46.06779098510742,46.27099838324796,45.55601002779331,46.180684941078574,6014700
2018-04-11,45.2925910949707,45.73663621829443,45.1119613536982,45.60868955343217,7817800
2018-04-12,44.284080505371094,44.6378121818032,43.53898679503826,44.63028438770212,14987200
2018-04-13,44.14109420776367,44.615241989353834,43.584155026974514,44.51740361150927,11551300
2018-04-16,40.701629638671875,44.156147476361845,39.66301480003214,43.96046783450865,34837300
2018-04-17,39.42217254638672,40.814516142609904,39.28670093614726,40.7919384979076,27808200
2018-04-18,39.361961364746094,39.77590111686135,39.16628174645966,39.3995917292997,14688400
2018-04-19,38.8426513671875,39.542586984279424,38.76738777496593,39.399587594564686,17146100
2018-04-20,38.511497497558594,39.023278443195004,38.398606415175934,38.850176486731584,11669100
2018-04-23,38.30830383300781,38.782451681227926,38.12767403058112,38.571719304241206,10409600
2018-04-24,38.8200798034668,39.121125606453305,38.172827164077056,38.39861223407017,12137800
2018-04-25,38.9555549621582,39.03834350468871,38.05241453349588,38.744822578272114,14309600
2018-04-26,39.166282653808594,39.70816623216227,38.05240718534296,38.78244546183636,14220700
2018-04-27,39.33938217163086,39.790952270523775,39.14369969003464,39.384540329925215,7201800
2018-04-30,39.2340202331543,39.647960013567065,39.008235159384874,39.64043221753406,11437500
2018-05-01,39.65548324584961,39.693116482382244,38.85018136547231,39.1211245908353,9821900
2018-05-02,38.75986862182617,39.43722669760305,38.59429156530006,39.40712125623232,8252000
2018-05-03,38.72223663330078,39.02328242135665,38.20292783995798,38.83512772719193,8177500
2018-05-04,38.63192367553711,38.75986749111093,38.135192520449586,38.50397698895046,6149500
2018-05-07,38.624393463134766,38.89533666858825,38.41366113489879,38.624393463134766,6800600
2018-05-08,38.02982711791992,38.53408320780984,37.6008346307815,38.53408320780984,12207200
2018-05-09,38.4512939453125,38.54160739587511,37.89435477964859,38.014773670736346,11587300
2018-05-10,38.49644470214844,38.91790930438966,38.38355075739824,38.631916287443765,9126100
2018-05-11,39.03081512451172,39.21896984233446,38.4211928052013,38.66955841081363,8987700
2018-05-14,39.15122985839844,39.58774726431929,38.91039207492221,39.09101897702296,8716900
2018-05-15,39.361961364746094,39.39206680479409,38.917916172582835,39.09854594185805,8133100
2018-05-16,39.29422378540039,39.602797354423544,39.2264879838581,39.474853546517366,5417400
2018-05-17,39.69312286376953,40.18985123312213,39.10607815743405,39.173813974664554,8097400
2018-05-18,39.6705436706543,40.00169784197249,39.459811286007024,39.798490383485436,6440100
2018-05-21,39.316810607910156,39.708169889596746,39.07596993077617,39.18886390846357,5440800
2018-05-22,39.392066955566406,39.75332362448676,39.286700786007906,39.34690879532157,3782800
2018-05-23,39.51249313354492,39.61033439661648,39.21897221534358,39.392074221692745,5962200
2018-05-24,39.65548324584961,39.70064140708106,39.226490762695825,39.542592149290265,4930400
2018-05-25,39.71570587158203,39.88880790097026,39.542603842193806,39.7458113213053,3735500
2018-05-29,39.33938217163086,39.60279758414961,38.963072798882536,39.41464289777545,7711400
2018-05-30,39.90385055541992,40.2274768807382,39.497435699762605,39.497435699762605,6455700
2018-05-31,39.60279846191406,40.02426600229823,39.48237957480612,39.994160562768066,8862300
2018-06-01,39.986637115478516,40.18984453329444,39.663010806106435,39.821060062958985,6115800
2018-06-04,38.72223663330078,39.43722504532925,37.608361188367205,39.38454196064416,15081900
2018-06-05,39.07596206665039,39.27164453912526,38.58676162748829,38.68460286372573,8081600
2018-06-06,39.82858657836914,39.86621981618144,38.89534084928823,39.14370356697432,7211800
2018-06-07,39.60279846191406,39.95653019886172,39.4372242865236,39.85116403151886,5723800
2018-06-08,40.009212493896484,40.05437065230161,39.58022003759217,39.60279768128839,4687500
2018-06-11,39.979095458984375,40.26509130390477,39.783415904677895,40.114567023893414,4927200
2018-06-12,39.986637115478516,40.159739092652195,39.8737431485765,39.99416204013266,8287300
2018-06-13,40.2349967956543,40.867196646505754,40.06942262660667,40.152208275624176,7313300
2018-06-14,40.362953186035156,40.53605519183791,39.971591005997645,40.25005920046178,4789100
2018-06-15,41.243507385253906,41.251035180604866,40.536046785937295,40.74677911956081,14496700
2018-06-18,40.377994537353516,41.01019436229125,40.27262550735347,40.852142252797435,8520800
2018-06-19,40.3704719543457,40.438207761155525,39.91890182295546,40.189845050194755,5470700
2018-06-20,40.829566955566406,40.874725113874455,40.310261054580906,40.340363622440265,6142000
2018-06-21,40.596248626708984,40.93492759073575,40.26509745688964,40.776878364527356,5844200
2018-06-22,41.49938201904297,41.64990628739982,40.82202711795454,41.13060057613087,10218500
2018-06-25,41.145668029785156,41.642399189271835,40.82956951485311,41.3940336095285,7436700
2018-06-26,41.326297760009766,41.57466333949277,41.077935051539605,41.09298490089053,8749700
2018-06-27,40.99515151977539,41.25104205511082,40.86720481660108,41.130623148541986,9406600
2018-06-28,41.619815826416016,41.87570631333989,41.00266868813125,41.010196483312555,10414600
2018-06-29,41.649925231933594,42.03375956337018,41.50692869100877,41.612294865481054,7726700
2018-07-02,41.53702926635742,41.5746625020152,41.002670623765326,41.52197654629687,5499300
2018-07-03,41.883243560791016,42.16171175407859,41.461775936912915,41.58219484787619,3933200
2018-07-05,42.41389083862305,43.14163517854756,41.595176287358754,42.019695264880866,5349900
2018-07-06,42.876304626464844,42.96727192903587,42.535173627075494,42.618561526014936,5157500
2018-07-09,42.79291915893555,43.02033887418385,42.67920785541211,42.93695097050647,4119300
2018-07-10,42.588233947753906,43.035493904876205,42.4517815613913,43.035493904876205,3717700
2018-07-11,42.262271881103516,42.535176700332954,42.09549607117473,42.45178879536856,3898000
2018-07-12,43.06581115722656,43.09613165625043,42.595807274885225,42.868712008684014,4081500
2018-07-13,43.10371017456055,43.26290362473411,42.85354655988999,42.921772737364016,3685100
2018-07-16,42.77775573730469,43.15678954472947,42.61097993666228,43.11888674234668,3777400
2018-07-17,42.929359436035156,43.06581180498696,42.76258367580568,42.929359436035156,3900600
