Price,Close,High,Low,Open,Volume
Ticker,TMO,TMO,TMO,TMO,TMO
Date,,,,,
2018-01-02,188.75534057617188,189.25418537428058,186.21226788337228,186.62307158933032,1140900
2018-01-03,192.2178497314453,192.36456000840568,186.99474000042954,188.00220529296834,1458300
2018-01-04,194.6240234375,195.2304608509915,192.36459521035337,192.83408310728942,1566400
2018-01-05,197.95938110351562,198.21368394366962,194.84900319991468,195.62170235733552,1469500
2018-01-08,198.2821502685547,198.79077085197773,195.81731274477477,197.9593726824257,1974600
2018-01-09,201.58816528320312,202.39020648223993,198.9472604266341,200.2677128549186,1845200
2018-01-10,201.7740020751953,202.09677968104694,197.53880527432062,200.31662991742033,1421200
2018-01-11,204.0921173095703,204.15080142991872,201.45122742063666,202.41954525588685,1520600
2018-01-12,205.56903076171875,206.90903442942653,203.24112810562875,204.31705326384235,1486500
2018-01-16,203.4563446044922,207.1731599057452,202.9672903523471,207.1731599057452,2264300
2018-01-17,206.85035705566406,207.03620003675135,203.73997955562285,204.97239074766284,1461700
2018-01-18,207.76002502441406,208.39578956408297,205.91140060127194,206.77212591155046,1458500
2018-01-19,208.8358612060547,209.87266835936342,207.71104282783898,209.26623117068365,1439900
2018-01-22,210.60630798339844,210.61608369449462,208.11212857689094,209.32497344180848,1230300
2018-01-23,209.85313415527344,212.46468146812455,209.55969868674848,210.86058448823573,1267000
2018-01-24,210.60630798339844,211.92674536937315,208.3370893301015,210.31287247826523,1227400
2018-01-25,213.11029052734375,213.95146445711435,210.30310890748916,211.6333371005043,1668400
2018-01-26,214.9686737060547,214.9686737060547,211.9854399519486,213.39391850632987,1162000
2018-01-29,214.0198974609375,215.28166565977853,213.80471241810804,214.59697783727574,1042800
2018-01-30,209.92164611816406,211.5453098458699,207.88717860237932,211.26166494151244,1921700
2018-01-31,219.20387268066406,221.0524969475273,214.89041108306665,218.5681081947414,3414200
2018-02-01,217.49220275878906,221.48288715823256,214.8024044319994,219.2528010121834,1912800
2018-02-02,212.92445373535156,215.94680558849507,212.79729484727525,215.29147464758626,1992400
2018-02-05,203.74981689453125,214.46010396355427,203.26076255416714,211.96593876750057,2387600
2018-02-06,204.89413452148438,206.4786802092419,197.20620223562074,200.5122132594276,2415300
2018-02-07,203.00645446777344,206.57654509104134,201.61754196770264,203.77915373885546,1653000
