Price,Close,High,Low,Open,Volume
Ticker,UPS,UPS,UPS,UPS,UPS
Date,,,,,
2018-01-02,89.84111022949219,89.8701692309831,86.89169085863718,87.20406819661723,5413000
2018-01-03,91.83160400390625,92.03501145804016,90.00819196731308,90.18980655742371,5655600
2018-01-04,92.42729949951172,93.67680322195626,92.04953804888173,92.26747777366344,5473100
2018-01-05,92.71062469482422,93.46614210970151,91.36667219635302,92.85591416049999,3699200
2018-01-08,93.8366470336914,94.09091195326101,92.79781111360921,93.06660276511255,3243000
2018-01-09,93.79303741455078,94.4395848985381,93.61142282820744,93.8802088688357,2957700
2018-01-10,94.28703308105469,94.77376997521779,93.34264600669533,93.36443887241896,2927900
2018-01-11,96.95313262939453,97.1783329358621,94.45411422561044,94.7011073949701,4252300
2018-01-12,97.41080474853516,97.58515875607998,96.6189677484108,96.94587181329122,4212500
2018-01-16,96.53179168701172,97.86121183339124,95.71815077545087,97.64327210556468,4126500
2018-01-17,97.35267639160156,97.56335551391984,96.17581744925242,97.00397949847485,3508800
2018-01-18,97.04756927490234,98.45690026140565,97.0039835470517,97.81761335992996,3371100
2018-01-19,96.67708587646484,97.35995855080766,95.83439146621731,97.24372254562684,3891700
2018-01-22,96.51728820800781,96.61173137137692,95.26777855292661,96.27029494906529,3100000
2018-01-23,95.9433364868164,96.52449415888137,95.10064234350132,96.52449415888137,2952700
2018-01-24,95.66731262207031,96.58991793388162,94.54856042998001,96.2630027717913,2862900
2018-01-25,95.37672424316406,95.8707217492598,94.22892965624182,95.86346115537464,3166800
2018-01-26,96.41555786132812,96.41555786132812,95.19510200890768,95.31860968919823,2044500
2018-01-29,94.90452575683594,97.02578297307366,94.8827328914367,96.4446140310512,2753800
2018-01-30,93.06661224365234,94.97720192019197,93.05935164816539,94.70840469887375,4124900
2018-01-31,92.49266815185547,93.69132542446758,91.71535801257508,93.34988914547246,5788300
2018-02-01,86.81903839111328,87.90145977363342,85.77293660039258,86.60836480590218,14405900
2018-02-02,84.61060333251953,86.5502457606423,83.9204645874346,86.44127590168812,9235600
2018-02-05,82.30774688720703,84.49438289186239,82.24236274282384,84.18927166457628,8119600
2018-02-06,81.8791275024414,84.18926548984523,79.67795938605848,81.8137489052916,11749100
2018-02-07,81.29796600341797,82.27868378075928,81.08729239248068,81.64666294794742,7219700
2018-02-08,79.38739013671875,81.72658757453111,79.3510705343712,81.18900979481265,6999100
2018-02-09,77.28793334960938,78.53744308238116,75.41366875045169,78.53017694418425,11369600
2018-02-12,77.22978973388672,77.78916579843396,76.57598161627332,77.73104779699882,6677300
2018-02-13,78.13785552978516,79.01686943643936,76.64135315642443,76.99731618318324,7557900
2018-02-14,77.44046783447266,77.80369705090305,76.34351404897022,77.50585197549788,6504000
2018-02-15,78.6827163696289,78.6972486430266,76.65589654084363,77.84002741302893,5535100
2018-02-16,77.9500961303711,78.87319092581383,77.58378929290637,78.47025116884313,6119600
2018-02-20,76.71196746826172,78.13323960535195,76.433576319402,77.84019305479546,5228600
2018-02-21,76.70463562011719,78.42628191552564,76.56544284791228,76.73394083252816,5516000
2018-02-22,76.98307037353516,78.00873095701205,76.66804617124012,77.18087366827832,3357000
2018-02-23,77.371337890625,77.37866559309109,76.44091530640733,76.48487593180455,4417000
2018-02-26,79.17355346679688,79.4446225176167,77.66437120245563,78.16987079804079,4092400
2018-02-27,77.42994689941406,79.53254472694846,77.4226191970835,79.29810855696347,3605100
2018-02-28,76.49220275878906,78.09662303774256,76.47021965164242,77.95010252649358,3729200
2018-03-01,77.97205352783203,80.06732854465565,76.15516962346709,76.89511080925658,8701900
2018-03-02,77.19551086425781,77.87684185781032,76.46289713310023,77.48122977225732,4670600
2018-03-05,77.51785278320312,77.78159415886701,76.65336840506014,77.17352345445312,4997400
2018-03-06,80.44099426269531,80.61682000264037,77.88416817845514,78.74865265150092,8590500
2018-03-07,80.00875854492188,80.25785016245584,78.99775343580204,79.86956012367054,7097600
2018-03-08,79.7083740234375,80.98312031603959,78.36768959033236,80.15526883447254,6079000
2018-03-09,80.86589050292969,80.89519571887044,79.78895316144875,80.24317003503435,3201900
2018-03-12,79.78894805908203,81.13695436976342,79.77429265734962,80.7486700648258,3124800
2018-03-13,80.09664916992188,80.99776080094003,79.94280097900167,80.36771263465818,3517900
2018-03-14,79.67906951904297,80.7120519547323,79.5032382023902,80.60948648138441,2310900
2018-03-15,80.38236236572266,80.59482097325967,79.78894715841452,79.8841849110078,2718300
2018-03-16,81.2541732788086,81.46662629425447,80.27246819399237,80.27246819399237,5679200
2018-03-19,79.45927429199219,81.23952565109653,78.7120108425872,80.80728628875605,3351200
2018-03-20,79.14427185058594,80.09667207364906,78.77063722899655,79.59116673793402,2513000
2018-03-21,78.8658447265625,80.27978901112083,78.85851702650022,79.26145668896403,2805100
2018-03-22,76.52149200439453,78.47757465943369,76.38229921441832,78.1918557886951,4150000
2018-03-23,74.4775161743164,76.92444340544459,74.32366236883412,76.84385544615361,4278800
2018-03-26,75.9720230102539,76.13319888579308,74.65332197196567,75.5031507847206,3836100
2018-03-27,74.85113525390625,76.67534726616057,74.49948383208755,76.02331597563287,3850200
2018-03-28,75.22478485107422,75.95739864760225,74.50682087114087,74.96104343717215,3811400
2018-03-29,76.67533874511719,77.5324952786166,75.56909069189608,75.63502323013545,3813400
2018-04-02,76.0746078491211,77.23946659869357,75.0196478674961,76.43359260500527,4594400
2018-04-03,77.32003021240234,77.37864063442751,76.01597906402846,76.49217896153738,4453200
2018-04-04,77.9574203491211,78.00137537904541,75.70096898969791,76.05262040788942,3832800
2018-04-05,78.52153015136719,78.66072853156157,77.18084584883805,78.10394060018253,3154700
2018-04-06,77.16619873046875,78.11859314200296,76.47754009627424,78.00870556369422,4397200
2018-04-09,76.63140106201172,77.84754263229085,76.45557531802666,77.33470962735161,3938500
2018-04-10,77.67169952392578,78.27977021688221,77.33469790346047,77.33469790346047,2751100
2018-04-11,77.72297668457031,78.20650435930486,76.96106343430714,77.10025622207144,1623900
2018-04-12,78.38232421875,78.85852415670116,78.04532264758095,78.08927767313405,2000000
2018-04-13,78.57282257080078,79.3713688538768,78.09662252824943,78.74132618809712,3970800
2018-04-16,80.03805541992188,80.14062090191214,79.23950908308342,79.34207456507369,4595600
