Price,Close,High,Low,Open,Volume
Ticker,CAT,CAT,CAT,CAT,CAT
Date,,,,,
2018-01-02,131.5438690185547,133.51234143507102,130.6978515020192,132.59931073186067,5108400
2018-01-03,131.74488830566406,131.92079949129865,130.1701106147779,131.54384877657546,4146100
2018-01-04,133.55422973632812,133.6714996206843,131.52712871733766,132.25587637144687,4865800
2018-01-05,135.66506958007812,135.7404546068487,133.72172590250912,134.24106201775854,3945400
2018-01-08,139.0742950439453,139.40934816437203,136.1592919955698,137.4660170592741,5929200
2018-01-09,139.40933227539062,140.23023405535227,138.2868903902869,139.32557539555864,4522900
2018-01-10,138.94024658203125,140.33074109538555,137.79267640658313,138.96537492299325,5478600
2018-01-11,141.7296600341797,142.0060846687519,138.74764317364543,139.80307222990848,4199000
2018-01-12,142.65103149414062,142.9609562397001,141.75474467223316,142.39136343364962,4127900
2018-01-16,141.82179260253906,145.1137468773011,140.36429725254015,144.82893762302137,8530600
2018-01-17,141.1432342529297,142.49184370868167,141.1432342529297,141.83010953988116,5571400
2018-01-18,141.41969299316406,143.03634269243472,140.79983071441316,141.8385157481821,4668800
2018-01-19,143.40573120117188,143.4393868922567,141.89096828670418,142.7493360783663,5796700
2018-01-22,143.8096466064453,143.82648087037825,141.78154796868978,143.3299792309951,3540900
2018-01-23,142.5810546875,144.785881806945,142.3875055236935,144.7438025519995,5036500
2018-01-24,141.6637725830078,145.12247642313505,141.0999465743272,144.23886351609232,8241000
2018-01-25,142.53053283691406,145.66946221458244,136.71554578244377,145.66946221458244,16937100
2018-01-26,140.58656311035156,142.21913990700415,138.47431896873314,142.05924651175545,9045300
2018-01-29,136.81654357910156,139.59360721704618,134.15729413957717,139.34114455163584,9496800
2018-01-30,137.80953979492188,138.6090069996247,134.48548459286897,134.92308566689834,8694800
2018-01-31,136.98484802246094,139.51785971406568,136.23588357937618,138.6005911072915,7014000
2018-02-01,136.53041076660156,137.79271111926354,134.79684082935455,135.68887719816024,4323600
2018-02-02,132.53305053710938,135.31852300145476,131.7251731233871,135.29327803609868,7602800
2018-02-05,127.13887786865234,133.7449078870646,120.2130610233944,130.37877401553274,11390500
