Price,Close,High,Low,Open,Volume
Ticker,SBUX,SBUX,SBUX,SBUX,SBUX
Date,,,,,
2018-01-02,48.090309143066406,48.574298096598206,47.96513788473305,48.357338189822705,7216000
2018-01-03,48.99152755737305,49.20014418282591,48.232163168054115,48.34064470459599,7478400
2018-01-04,49.175113677978516,49.57565723699113,49.00821973258062,49.22518281656906,5775900
2018-01-05,49.742549896240234,49.809305562731005,49.291937210288175,49.44214143893886,6047700
2018-01-08,49.49221420288086,49.7926194989579,48.86636426538825,49.6340719940919,6335800
2018-01-09,49.383731842041016,49.6257279111944,49.116702794436364,49.40042155542098,5233400
2018-01-10,49.917789459228516,50.176475239284635,49.11670232408591,50.067993694972415,8656500
2018-01-11,50.067989349365234,50.0846790611368,49.60903341697679,49.667445816558754,5806300
2018-01-12,50.40178680419922,50.493575461544495,49.77593681830223,50.40178680419922,6989100
2018-01-16,50.535282135009766,50.985891534344596,50.31831910640741,50.343355260930096,8040700
2018-01-17,50.618736267089844,51.17783046085413,50.501911469859486,50.90245499603658,8433800
2018-01-18,50.97755432128906,51.26961629840989,50.68549234416824,51.2612730347365,9170900
2018-01-19,51.119415283203125,51.286309216239125,50.86073271107249,51.07769259575338,8361900
2018-01-22,51.24458694458008,51.29465607986823,50.71052890112122,50.93583523506237,11945800
2018-01-23,51.47823715209961,51.66182080042544,51.019281214522096,51.1694854389274,10806800
2018-01-24,50.7606086730957,51.686863995741994,50.259926765009325,51.32804307574661,11911900
2018-01-25,50.526947021484375,51.069351531406575,50.401778953743424,50.92749056808226,16225600
2018-01-26,48.390716552734375,48.54091760290036,47.189082685508424,48.3489906787156,51851700
2018-01-29,47.58128356933594,48.69112243736317,47.489491738541155,48.023549826906496,18899900
2018-01-30,47.723140716552734,48.01520591818737,47.34763331668104,47.531213792572,14341200
2018-01-31,47.40604019165039,47.94009821057115,47.31424837279147,47.756514572853305,13118400
2018-02-01,46.73012161254883,47.080595996689226,46.63832979292056,46.96377120197576,14690100
2018-02-02,46.538204193115234,46.99716020154787,46.47979178385495,46.646685745986154,15358900
2018-02-05,45.6369743347168,46.94708655957274,45.53683924032782,46.33792636191414,16060000
2018-02-06,46.404701232910156,46.78021194554445,44.69404485672985,44.802523253416595,17415100
2018-02-07,45.69154357910156,46.50536755619699,45.67476334034149,46.21172137915394,13927000
2018-02-08,45.112632751464844,45.96840559255982,45.095852515305786,45.72509696900773,17736700
2018-02-09,45.79221725463867,46.19493331515201,45.01195388723697,45.47339917321042,19382000
2018-02-12,46.463417053222656,46.757063220745806,45.76705156952035,46.027140461114556,10969000
2018-02-13,46.70671844482422,46.74867063696812,46.16137515248554,46.35434307443642,10416400
2018-02-14,46.97519302368164,47.57087695009537,46.38789761432194,46.53891652531451,14190300
2018-02-15,47.4702033996582,47.67995155211232,46.89968816894277,47.28562400133767,10294900
2018-02-16,47.38629913330078,47.86452463372119,47.26884068765403,47.528929531945124,10151300
2018-02-20,46.95842361450195,47.43664920939066,46.84096514565255,47.226901029158654,9450900
2018-02-21,47.06748580932617,47.60444378718353,46.86612936806973,46.92485859681144,7851000
2018-02-22,46.48019027709961,47.10104299488497,46.36272862731334,46.94163555664337,10172400
2018-02-23,47.101051330566406,47.109443050144755,45.976800944812986,46.6899466853189,11394400
2018-02-26,47.9652099609375,48.11622889931975,47.252067463412615,47.33596545117916,8713800
2018-02-27,47.46180725097656,48.35952900364253,47.45341873388266,48.06588289781815,8821400
