Price,Close,High,Low,Open,Volume
Ticker,CSCO,CSCO,CSCO,CSCO,CSCO
Date,,,,,
2018-01-02,30.433551788330078,30.50403620062346,30.096793261540995,30.284749702647506,20135700
2018-01-03,30.676334381103516,30.762482342885786,30.175113135294957,30.32391524656044,29536000
2018-01-04,30.76312828063965,31.19707791786913,30.715787171019088,30.810466380462405,20731400
2018-01-05,31.18918800354004,31.46533997735043,31.06294804716322,31.204968374311886,24588200
2018-01-08,31.51266860961914,31.528448975648644,31.04715834603857,31.181289952390806,16582000
2018-01-09,31.3154239654541,31.528454429003833,31.197075714458197,31.394325809248958,21449800
2018-01-10,31.489004135131836,31.749375697707922,31.26808499825334,31.283865366572876,19473000
2018-01-11,31.63890838623047,31.72569889410514,31.362759506444743,31.670469118147995,21685600
2018-01-12,32.24644470214844,32.29378580849655,31.5994646310455,31.733596260799693,23770500
2018-01-16,31.98607063293457,32.475249941759266,31.81248961601736,32.270111202509256,32845000
2018-01-17,32.506805419921875,32.60148459121173,32.120194038310366,32.22276489625572,24427100
2018-01-18,32.58571243286133,32.72773273045547,32.37268198647011,32.53837434019484,19610200
2018-01-19,32.577816009521484,32.75928567779731,32.4279040589222,32.56992432275487,24582000
2018-01-22,32.8697509765625,32.8697509765625,32.364791287653546,32.50681157638383,22995100
2018-01-23,33.216915130615234,33.24058718891743,32.77507683960925,32.77507683960925,23984500
2018-01-24,33.27214431762695,33.6824248731686,33.145904378213956,33.29581637550272,26696200
2018-01-25,33.05912399291992,33.508854062153496,32.99600250470556,33.35105335141581,19207500
2018-01-26,33.57984924316406,33.57984924316406,33.09855864464688,33.25635928495041,23380400
2018-01-29,33.80866622924805,33.91123712488083,33.37471660744465,33.37471660744465,23625900
2018-01-30,33.335262298583984,33.8165529577169,33.114343180213694,33.6824213431369,28993900
2018-01-31,32.77508544921875,33.14591368232539,32.62517340984943,33.12224462760325,36512100
2018-02-01,32.90131378173828,33.22480379093174,32.088641409532386,32.42002310737298,26148500
2018-02-02,32.29378128051758,33.09856191680999,32.24644018080726,32.74351119347552,27224200
2018-02-05,30.597431182861328,32.672502849327394,30.550093090339466,32.246441957846635,52399600
2018-02-06,31.694150924682617,31.804613530874672,29.46916959509884,30.242392789451912,55171600
2018-02-07,31.82827377319336,32.51470322489572,31.58368258474887,31.804604726175242,32690800
2018-02-08,30.58953857421875,32.15964731029438,30.550089165586133,31.907167483289285,42982100
2018-02-09,31.18918800354004,31.496897709096153,30.16348798175367,30.771018712378957,51304200
2018-02-12,32.03340530395508,32.277996437172575,31.741476087389962,31.970286856225997,38210700
2018-02-13,32.530487060546875,32.59360853905377,31.733597958082726,31.95451711326135,30999100
2018-02-14,33.209014892578125,33.343143467150455,32.34111597177818,32.38056537548789,43835900
2018-02-15,34.77913284301758,35.607582512569735,34.1321498619666,35.56024141352783,72267500
2018-02-16,34.97637176513672,35.57601044631998,34.550311038882306,34.62920983568667,39267500
2018-02-20,34.763362884521484,35.26043102919242,34.56611276082088,34.716021771306046,29006900
2018-02-21,34.17160415649414,35.047391963313906,34.147932100776586,34.802803796011794,28499200
2018-02-22,33.87967300415039,34.36885537461299,33.7297640253426,34.313625592431315,25887600
2018-02-23,34.71600341796875,34.74756414342714,33.86388188937086,34.21893252628665,25781400
2018-02-26,35.78905487060547,35.86006501954704,34.81858484160221,34.95271345082665,27771100
2018-02-27,35.53657150268555,35.98630139833141,35.20518983706398,35.82850074850196,27419300
2018-02-28,35.33142852783203,36.20721924466023,35.33142852783203,35.7180399559965,26885200
2018-03-01,34.5582160949707,35.50501715438037,34.20316532146738,35.252537273177474,32154300
2018-03-02,34.763362884521484,34.88960284329795,34.005920122064666,34.15583214234786,28848100
2018-03-05,35.12629318237305,35.32354325436989,34.479313187007186,34.65289120370228,22101700
2018-03-06,34.944828033447266,35.33932822887621,34.82647677089953,35.22886865572373,21930000
2018-03-07,34.87382125854492,35.02373026381294,34.55821986768833,34.7396896140016,22034400
2018-03-08,34.98427200317383,35.03950178114952,34.668670692058015,34.91326185866263,20285600
2018-03-09,35.796939849853516,35.931071455012805,35.197300995050846,35.2051896730969,22230900
2018-03-12,35.93895721435547,36.19143702848327,35.82060899449377,35.92317684974788,18299800
2018-03-13,35.631256103515625,36.42025646276956,35.44189469298378,36.12043548350976,23411200
2018-03-14,35.72593307495117,36.104652862589134,35.57602409957281,35.77327417707992,21141100
